station,ap1,rssi1,ocu1,con1,ap2,rssi2,ocu2,con2,ap3,rssi3,ocu3,con3,ap4,rssi4,ocu4,con4,associatedTo
sta2,1,-75.0,60.0,0.0409,1,-65.0,61.1111111111,0.0231,1,-76.0,53.3333333333,0.0403,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,53.3333333333,0.0357,1,-74.0,35.0,0.0436,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-72.0,53.3333333333,0.0304,1,-73.0,35.0,0.0421,ap4
sta5,0,xx,yy,zz,1,-70.0,72.2222222222,0.0333,1,-65.0,40.0,0.0172,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-68.0,35.0,0.0276,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,40.0,0.0345,1,-72.0,45.0,0.0380,ap3
sta8,1,-57.0,46.6666666667,0.0100,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,0,xx,yy,zz,0,xx,yy,zz,1,-77.0,53.3333333333,0.0435,1,-72.0,35.0,0.0369,ap4
sta10,1,-71.0,60.0,0.0312,1,-64.0,61.1111111111,0.0204,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-55.0,61.1111111111,0.0108,1,-75.0,53.3333333333,0.0392,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-60.0,61.1111111111,0.0149,1,-74.0,53.3333333333,0.0364,0,xx,yy,zz,ap2
sta13,1,-76.0,60.0,0.0443,0,xx,yy,zz,0,xx,yy,zz,1,-68.0,35.0,0.0279,ap4
sta14,1,-69.0,46.6666666667,0.0252,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-72.0,46.6666666667,0.0319,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,40.0,0.0179,0,xx,yy,zz,ap3
sta18,1,-76.0,60.0,0.0439,1,-58.0,61.1111111111,0.0135,1,-76.0,53.3333333333,0.0426,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,35.0,0.0304,ap4
sta20,0,xx,yy,zz,1,-65.0,61.1111111111,0.0218,1,-72.0,53.3333333333,0.0306,0,xx,yy,zz,ap2
sta22,1,-68.0,46.6666666667,0.0238,1,-75.0,72.2222222222,0.0483,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-70.0,72.2222222222,0.0328,1,-65.0,40.0,0.0174,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-72.0,72.2222222222,0.0372,1,-73.0,40.0,0.0341,1,-76.0,45.0,0.0538,ap3
sta2,1,-75.0,60.0,0.0413,1,-65.0,61.1111111111,0.0226,1,-76.0,53.3333333333,0.0401,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,53.3333333333,0.0353,1,-74.0,35.0,0.0440,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-72.0,53.3333333333,0.0298,1,-73.0,35.0,0.0427,ap4
sta5,0,xx,yy,zz,1,-70.0,72.2222222222,0.0335,1,-65.0,40.0,0.0171,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-67.0,35.0,0.0268,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,40.0,0.0345,1,-72.0,45.0,0.0379,ap3
sta8,1,-57.0,46.6666666667,0.0100,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,0,xx,yy,zz,0,xx,yy,zz,1,-77.0,53.3333333333,0.0442,1,-72.0,35.0,0.0380,ap4
sta10,1,-71.0,60.0,0.0304,1,-64.0,61.1111111111,0.0204,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-58.0,61.1111111111,0.0127,1,-75.0,53.3333333333,0.0373,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-58.0,61.1111111111,0.0131,1,-75.0,53.3333333333,0.0383,0,xx,yy,zz,ap2
sta13,1,-76.0,60.0,0.0449,0,xx,yy,zz,0,xx,yy,zz,1,-68.0,35.0,0.0274,ap4
sta14,1,-68.0,46.6666666667,0.0250,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-72.0,46.6666666667,0.0319,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,40.0,0.0183,0,xx,yy,zz,ap3
sta18,1,-76.0,60.0,0.0449,1,-60.0,61.1111111111,0.0149,1,-76.0,53.3333333333,0.0408,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-68.0,35.0,0.0285,ap4
sta20,0,xx,yy,zz,1,-64.0,61.1111111111,0.0200,1,-73.0,53.3333333333,0.0325,0,xx,yy,zz,ap2
sta22,1,-67.0,46.6666666667,0.0228,1,-75.0,72.2222222222,0.0497,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-70.0,72.2222222222,0.0329,1,-65.0,40.0,0.0178,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-72.0,72.2222222222,0.0369,1,-73.0,40.0,0.0338,1,-77.0,45.0,0.0541,ap3
sta2,1,-75.0,60.0,0.0417,1,-65.0,61.1111111111,0.0221,1,-76.0,53.3333333333,0.0399,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,53.3333333333,0.0348,1,-74.0,35.0,0.0445,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-71.0,53.3333333333,0.0292,1,-74.0,35.0,0.0433,ap4
sta5,0,xx,yy,zz,1,-70.0,72.2222222222,0.0338,1,-64.0,40.0,0.0171,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-67.0,35.0,0.0260,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,40.0,0.0346,1,-72.0,45.0,0.0379,ap3
sta8,1,-57.0,46.6666666667,0.0100,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,0,xx,yy,zz,0,xx,yy,zz,1,-77.0,53.3333333333,0.0449,1,-72.0,35.0,0.0392,ap4
sta10,1,-71.0,60.0,0.0312,1,-64.0,61.1111111111,0.0204,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-59.0,61.1111111111,0.0146,1,-74.0,53.3333333333,0.0354,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-60.0,61.1111111111,0.0149,1,-74.0,53.3333333333,0.0364,0,xx,yy,zz,ap2
sta13,1,-76.0,60.0,0.0431,0,xx,yy,zz,0,xx,yy,zz,1,-68.0,35.0,0.0293,ap4
sta14,1,-68.0,46.6666666667,0.0250,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-72.0,46.6666666667,0.0321,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,40.0,0.0179,0,xx,yy,zz,ap3
sta18,0,xx,yy,zz,1,-61.0,61.1111111111,0.0163,1,-75.0,53.3333333333,0.0389,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,35.0,0.0304,ap4
sta20,0,xx,yy,zz,1,-65.0,61.1111111111,0.0218,1,-72.0,53.3333333333,0.0306,0,xx,yy,zz,ap2
sta22,1,-68.0,46.6666666667,0.0245,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-70.0,72.2222222222,0.0331,1,-65.0,40.0,0.0184,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-71.0,72.2222222222,0.0367,1,-73.0,40.0,0.0335,1,-77.0,45.0,0.0545,ap3
sta2,1,-75.0,60.0,0.0421,1,-64.0,61.1111111111,0.0215,1,-75.0,53.3333333333,0.0397,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,53.3333333333,0.0343,1,-74.0,35.0,0.0449,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-71.0,53.3333333333,0.0286,1,-74.0,35.0,0.0440,ap4
sta5,0,xx,yy,zz,1,-70.0,72.2222222222,0.0340,1,-64.0,40.0,0.0171,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-67.0,35.0,0.0252,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,40.0,0.0347,1,-72.0,45.0,0.0379,ap3
sta8,1,-57.0,46.6666666667,0.0100,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,1,-76.0,60.0,0.0434,1,-75.0,72.2222222222,0.0496,0,xx,yy,zz,1,-73.0,35.0,0.0404,ap4
sta10,1,-72.0,60.0,0.0321,1,-64.0,61.1111111111,0.0206,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-60.0,61.1111111111,0.0149,1,-74.0,53.3333333333,0.0354,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-59.0,61.1111111111,0.0144,1,-74.0,53.3333333333,0.0361,0,xx,yy,zz,ap2
sta13,1,-75.0,60.0,0.0414,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,35.0,0.0311,ap4
sta14,1,-69.0,46.6666666667,0.0269,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-72.0,46.6666666667,0.0319,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,40.0,0.0178,0,xx,yy,zz,ap3
sta18,1,-76.0,60.0,0.0449,1,-60.0,61.1111111111,0.0149,1,-76.0,53.3333333333,0.0408,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,35.0,0.0307,ap4
sta20,0,xx,yy,zz,1,-64.0,61.1111111111,0.0211,1,-72.0,53.3333333333,0.0302,0,xx,yy,zz,ap2
sta22,1,-68.0,46.6666666667,0.0237,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-70.0,72.2222222222,0.0335,1,-66.0,40.0,0.0192,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-71.0,72.2222222222,0.0364,1,-73.0,40.0,0.0333,1,-77.0,45.0,0.0548,ap3
sta2,1,-75.0,60.0,0.0425,1,-64.0,61.1111111111,0.0210,1,-75.0,53.3333333333,0.0396,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0339,1,-74.0,35.0,0.0454,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-71.0,53.3333333333,0.0279,1,-74.0,35.0,0.0446,ap4
sta5,0,xx,yy,zz,1,-71.0,72.2222222222,0.0343,1,-64.0,40.0,0.0170,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-66.0,35.0,0.0244,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,40.0,0.0348,1,-72.0,45.0,0.0379,ap3
sta8,1,-57.0,46.6666666667,0.0101,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,0,xx,yy,zz,0,xx,yy,zz,1,-77.0,53.3333333333,0.0449,1,-72.0,35.0,0.0392,ap4
sta10,1,-71.0,60.0,0.0312,1,-64.0,61.1111111111,0.0204,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-60.0,61.1111111111,0.0153,1,-74.0,53.3333333333,0.0355,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-59.0,61.1111111111,0.0142,1,-74.0,53.3333333333,0.0360,0,xx,yy,zz,ap2
sta13,1,-75.0,60.0,0.0406,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,35.0,0.0316,ap4
sta14,1,-69.0,46.6666666667,0.0270,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-72.0,46.6666666667,0.0339,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,40.0,0.0179,0,xx,yy,zz,ap3
sta18,1,-76.0,60.0,0.0433,1,-61.0,61.1111111111,0.0162,1,-76.0,53.3333333333,0.0414,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,35.0,0.0312,ap4
sta20,0,xx,yy,zz,1,-64.0,61.1111111111,0.0206,1,-72.0,53.3333333333,0.0300,0,xx,yy,zz,ap2
sta22,1,-67.0,46.6666666667,0.0220,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-69.0,72.2222222222,0.0316,1,-67.0,40.0,0.0209,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-71.0,72.2222222222,0.0362,1,-73.0,40.0,0.0330,1,-77.0,45.0,0.0551,ap3
sta2,1,-75.0,60.0,0.0428,1,-64.0,61.1111111111,0.0204,1,-75.0,53.3333333333,0.0394,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0334,1,-74.0,35.0,0.0458,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-71.0,46.6666666667,0.0273,1,-74.0,40.0,0.0452,ap3
sta5,0,xx,yy,zz,1,-71.0,72.2222222222,0.0346,1,-64.0,46.6666666667,0.0171,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-66.0,30.0,0.0236,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,53.3333333333,0.0349,1,-72.0,35.0,0.0379,ap4
sta8,1,-57.0,46.6666666667,0.0102,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,1,-76.0,60.0,0.0434,1,-75.0,72.2222222222,0.0496,0,xx,yy,zz,1,-73.0,35.0,0.0404,ap4
sta10,1,-71.0,60.0,0.0295,1,-65.0,61.1111111111,0.0223,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-61.0,61.1111111111,0.0160,1,-74.0,53.3333333333,0.0357,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-57.0,61.1111111111,0.0122,1,-75.0,53.3333333333,0.0379,0,xx,yy,zz,ap2
sta13,1,-75.0,60.0,0.0400,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,35.0,0.0321,ap4
sta14,1,-70.0,46.6666666667,0.0290,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-72.0,46.6666666667,0.0340,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,40.0,0.0183,0,xx,yy,zz,ap3
sta18,1,-76.0,60.0,0.0449,1,-60.0,61.1111111111,0.0149,1,-76.0,53.3333333333,0.0408,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,35.0,0.0317,ap4
sta20,0,xx,yy,zz,1,-63.0,61.1111111111,0.0187,1,-73.0,53.3333333333,0.0319,0,xx,yy,zz,ap2
sta22,1,-67.0,46.6666666667,0.0228,1,-75.0,72.2222222222,0.0497,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-70.0,72.2222222222,0.0335,1,-66.0,40.0,0.0192,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-71.0,72.2222222222,0.0359,1,-73.0,40.0,0.0328,1,-77.0,45.0,0.0555,ap3
sta2,1,-76.0,60.0,0.0432,1,-63.0,61.1111111111,0.0199,1,-75.0,53.3333333333,0.0393,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0329,1,-74.0,35.0,0.0462,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,40.0,0.0267,1,-74.0,45.0,0.0458,ap3
sta5,0,xx,yy,zz,1,-71.0,72.2222222222,0.0349,1,-64.0,40.0,0.0171,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,35.0,0.0228,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,53.3333333333,0.0350,1,-72.0,35.0,0.0379,ap4
sta8,1,-57.0,46.6666666667,0.0103,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,1,-76.0,60.0,0.0438,1,-75.0,72.2222222222,0.0481,1,-77.0,53.3333333333,0.0440,1,-73.0,35.0,0.0419,ap4
sta10,1,-70.0,60.0,0.0278,1,-66.0,61.1111111111,0.0242,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-60.0,61.1111111111,0.0153,1,-74.0,53.3333333333,0.0355,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-57.0,61.1111111111,0.0125,1,-75.0,53.3333333333,0.0380,0,xx,yy,zz,ap2
sta13,1,-74.0,60.0,0.0395,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,35.0,0.0327,ap4
sta14,1,-70.0,46.6666666667,0.0288,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-72.0,46.6666666667,0.0339,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,40.0,0.0179,0,xx,yy,zz,ap3
sta18,1,-76.0,60.0,0.0433,1,-61.0,61.1111111111,0.0162,1,-76.0,53.3333333333,0.0414,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,35.0,0.0324,ap4
sta20,0,xx,yy,zz,1,-61.0,61.1111111111,0.0169,1,-73.0,53.3333333333,0.0338,0,xx,yy,zz,ap2
sta22,1,-68.0,46.6666666667,0.0238,1,-75.0,72.2222222222,0.0483,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-70.0,72.2222222222,0.0339,1,-67.0,40.0,0.0201,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-71.0,72.2222222222,0.0356,1,-73.0,40.0,0.0325,1,-77.0,45.0,0.0558,ap3
sta2,1,-76.0,60.0,0.0436,1,-63.0,61.1111111111,0.0193,1,-75.0,53.3333333333,0.0393,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0325,1,-75.0,35.0,0.0467,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,40.0,0.0261,1,-75.0,45.0,0.0465,ap3
sta5,0,xx,yy,zz,1,-71.0,72.2222222222,0.0351,1,-65.0,40.0,0.0171,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,35.0,0.0220,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,53.3333333333,0.0350,1,-72.0,35.0,0.0379,ap4
sta8,1,-57.0,46.6666666667,0.0104,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,0,xx,yy,zz,1,-75.0,72.2222222222,0.0493,1,-77.0,53.3333333333,0.0432,1,-73.0,35.0,0.0407,ap4
sta10,1,-70.0,60.0,0.0288,1,-66.0,61.1111111111,0.0244,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-62.0,61.1111111111,0.0172,1,-73.0,53.3333333333,0.0336,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-58.0,61.1111111111,0.0131,1,-75.0,53.3333333333,0.0383,0,xx,yy,zz,ap2
sta13,1,-75.0,60.0,0.0400,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,35.0,0.0321,ap4
sta14,1,-70.0,46.6666666667,0.0289,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-73.0,46.6666666667,0.0358,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-65.0,40.0,0.0183,0,xx,yy,zz,ap3
sta18,1,-76.0,60.0,0.0443,1,-62.0,61.1111111111,0.0176,1,-75.0,53.3333333333,0.0396,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-71.0,35.0,0.0342,ap4
sta20,0,xx,yy,zz,1,-62.0,61.1111111111,0.0175,1,-73.0,53.3333333333,0.0340,0,xx,yy,zz,ap2
sta22,1,-68.0,46.6666666667,0.0249,1,-75.0,72.2222222222,0.0469,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-70.0,72.2222222222,0.0320,1,-68.0,40.0,0.0218,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-71.0,72.2222222222,0.0353,1,-73.0,40.0,0.0323,1,-77.0,45.0,0.0562,ap3
sta2,1,-76.0,60.0,0.0440,1,-63.0,61.1111111111,0.0188,1,-75.0,53.3333333333,0.0392,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-73.0,53.3333333333,0.0320,1,-75.0,35.0,0.0471,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,40.0,0.0256,1,-75.0,45.0,0.0471,ap3
sta5,0,xx,yy,zz,1,-71.0,72.2222222222,0.0354,1,-65.0,40.0,0.0172,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-64.0,35.0,0.0212,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,53.3333333333,0.0351,1,-72.0,35.0,0.0379,ap4
sta8,1,-57.0,46.6666666667,0.0106,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,0,xx,yy,zz,1,-75.0,72.2222222222,0.0479,1,-76.0,53.3333333333,0.0414,1,-73.0,35.0,0.0423,ap4
sta10,1,-70.0,60.0,0.0278,1,-66.0,61.1111111111,0.0242,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-61.0,61.1111111111,0.0168,1,-73.0,53.3333333333,0.0335,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-57.0,61.1111111111,0.0125,1,-75.0,53.3333333333,0.0380,0,xx,yy,zz,ap2
sta13,1,-74.0,60.0,0.0395,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,35.0,0.0327,ap4
sta14,1,-69.0,46.6666666667,0.0269,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-73.0,46.6666666667,0.0357,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-64.0,40.0,0.0164,0,xx,yy,zz,ap3
sta18,1,-76.0,60.0,0.0433,1,-61.0,61.1111111111,0.0162,1,-76.0,53.3333333333,0.0414,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-71.0,35.0,0.0360,ap4
sta20,0,xx,yy,zz,1,-63.0,61.1111111111,0.0193,1,-73.0,53.3333333333,0.0321,0,xx,yy,zz,ap2
sta22,1,-68.0,46.6666666667,0.0238,1,-75.0,72.2222222222,0.0483,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-69.0,72.2222222222,0.0316,1,-67.0,40.0,0.0209,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-71.0,72.2222222222,0.0350,1,-73.0,40.0,0.0321,1,-77.0,45.0,0.0565,ap3
sta2,1,-76.0,60.0,0.0443,1,-62.0,61.1111111111,0.0182,1,-75.0,53.3333333333,0.0392,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-72.0,53.3333333333,0.0315,1,-75.0,35.0,0.0475,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,40.0,0.0250,1,-75.0,45.0,0.0477,ap3
sta5,0,xx,yy,zz,1,-71.0,72.2222222222,0.0358,1,-65.0,40.0,0.0173,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-64.0,35.0,0.0204,ap4
sta7,0,xx,yy,zz,0,xx,yy,zz,1,-74.0,53.3333333333,0.0352,1,-72.0,35.0,0.0379,ap4
sta8,1,-57.0,46.6666666667,0.0108,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta9,0,xx,yy,zz,1,-75.0,72.2222222222,0.0465,1,-75.0,53.3333333333,0.0397,1,-74.0,35.0,0.0439,ap4
sta10,1,-69.0,60.0,0.0269,1,-66.0,61.1111111111,0.0242,0,xx,yy,zz,0,xx,yy,zz,ap2
sta11,0,xx,yy,zz,1,-60.0,61.1111111111,0.0149,1,-74.0,53.3333333333,0.0354,0,xx,yy,zz,ap2
sta12,0,xx,yy,zz,1,-57.0,61.1111111111,0.0122,1,-75.0,53.3333333333,0.0379,0,xx,yy,zz,ap2
sta13,1,-74.0,60.0,0.0390,0,xx,yy,zz,0,xx,yy,zz,1,-70.0,35.0,0.0335,ap4
sta14,1,-70.0,46.6666666667,0.0289,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta15,1,-73.0,46.6666666667,0.0358,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,ap1
sta16,0,xx,yy,zz,0,xx,yy,zz,1,-64.0,40.0,0.0160,0,xx,yy,zz,ap3
sta18,1,-76.0,60.0,0.0449,1,-60.0,61.1111111111,0.0149,1,-76.0,53.3333333333,0.0408,0,xx,yy,zz,ap2
sta19,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-72.0,35.0,0.0378,ap4
sta20,0,xx,yy,zz,1,-63.0,61.1111111111,0.0187,1,-73.0,53.3333333333,0.0319,0,xx,yy,zz,ap2
sta22,1,-67.0,46.6666666667,0.0222,1,-75.0,72.2222222222,0.0470,0,xx,yy,zz,0,xx,yy,zz,ap1
sta24,0,xx,yy,zz,1,-70.0,72.2222222222,0.0335,1,-66.0,40.0,0.0192,0,xx,yy,zz,ap3
sta1,0,xx,yy,zz,1,-71.0,72.2222222222,0.0347,1,-73.0,40.0,0.0319,1,-77.0,45.0,0.0569,ap3
sta2,1,-76.0,60.0,0.0447,1,-62.0,61.1111111111,0.0177,1,-75.0,53.3333333333,0.0392,0,xx,yy,zz,ap2
sta3,0,xx,yy,zz,0,xx,yy,zz,1,-72.0,53.3333333333,0.0310,1,-75.0,35.0,0.0479,ap4
sta4,0,xx,yy,zz,0,xx,yy,zz,1,-69.0,40.0,0.0244,1,-75.0,45.0,0.0483,ap3
sta5,0,xx,yy,zz,1,-71.0,72.2222222222,0.0361,1,-65.0,40.0,0.0174,0,xx,yy,zz,ap3
sta6,0,xx,yy,zz,0,xx,yy,zz,0,xx,yy,zz,1,-63.0,35.0,0.0196,ap4
